,NAME_x,B03002_001E,B03002_002E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_010E,B03002_011E,B03002_012E,B03002_013E,B03002_014E,tract,block group,S0601_C01_047E,S1501_C01_006E,S1501_C01_014E,S1501_C01_015E,S2801_C01_001E,S2801_C01_002E,S2801_C01_012E,pct_white,pct_black,pct_native,pct_asian,pct_hisp,pct_other,median_income,pct_college,pct_hs_grad,pct_device_access,pct_internet_access,GEOID,GEOID_tract
66,"Block Group 1, Census Tract 4369, Alameda County, California",2072,659,193,108,0,233,94,0,31,0,31,1413,779,0,436900,1,33163,4286,3233,1005,1885,1789,1634,0.09314671814671814,0.052123552123552123,0.0,0.11245173745173745,0.681949806949807,0.07528957528957529,33163,0.23448436770881942,0.7543163789080728,0.9490716180371352,0.86684350132626,60014369001,6001436900
67,"Block Group 4, Census Tract 4369, Alameda County, California",2238,769,188,95,0,256,95,0,135,30,105,1469,1135,0,436900,4,33163,4286,3233,1005,1885,1789,1634,0.0840035746201966,0.04244861483467382,0.0,0.11438784629133154,0.6563896336014299,0.16309204647006256,33163,0.23448436770881942,0.7543163789080728,0.9490716180371352,0.86684350132626,60014369004,6001436900
68,"Block Group 3, Census Tract 4369, Alameda County, California",1425,902,309,26,0,539,0,0,28,0,28,523,398,38,436900,3,33163,4286,3233,1005,1885,1789,1634,0.2168421052631579,0.018245614035087718,0.0,0.3782456140350877,0.36701754385964913,0.03929824561403509,33163,0.23448436770881942,0.7543163789080728,0.9490716180371352,0.86684350132626,60014369003,6001436900
69,"Block Group 1, Census Tract 4370, Alameda County, California",1467,811,262,130,10,295,78,0,36,0,36,656,336,0,437000,1,40674,2694,2312,768,1213,1107,1054,0.17859577368779822,0.08861622358554874,0.006816632583503749,0.2010906612133606,0.44717109747784595,0.10224948875255624,40674,0.28507795100222716,0.858203414996288,0.9126133553173948,0.8689200329760923,60014370001,6001437000
70,"Block Group 3, Census Tract 4370, Alameda County, California",1249,660,224,61,0,250,41,0,84,0,84,589,332,0,437000,3,40674,2694,2312,768,1213,1107,1054,0.17934347477982385,0.0488390712570056,0.0,0.200160128102482,0.47157726180944753,0.16733386709367493,40674,0.28507795100222716,0.858203414996288,0.9126133553173948,0.8689200329760923,60014370003,6001437000
71,"Block Group 2, Census Tract 4370, Alameda County, California",777,484,144,7,0,279,33,0,21,0,21,293,85,0,437000,2,40674,2694,2312,768,1213,1107,1054,0.18532818532818532,0.009009009009009009,0.0,0.3590733590733591,0.3770913770913771,0.09652509652509653,40674,0.28507795100222716,0.858203414996288,0.9126133553173948,0.8689200329760923,60014370002,6001437000
72,"Block Group 2, Census Tract 4383, Alameda County, California",1534,1092,87,152,0,678,131,0,44,0,44,442,208,0,438300,2,32817,2671,2165,523,873,833,805,0.056714471968709254,0.09908735332464146,0.0,0.44198174706649285,0.288135593220339,0.14276401564537158,32817,0.19580681392736804,0.8105578435043055,0.9541809851088202,0.9221076746849943,60014383002,6001438300
73,"Block Group 1, Census Tract 4383, Alameda County, California",1345,847,57,131,0,614,15,0,30,0,30,498,427,0,438300,1,32817,2671,2165,523,873,833,805,0.04237918215613383,0.09739776951672863,0.0,0.45650557620817844,0.3702602230483271,0.055762081784386616,32817,0.19580681392736804,0.8105578435043055,0.9541809851088202,0.9221076746849943,60014383001,6001438300
74,"Block Group 3, Census Tract 4383, Alameda County, California",888,605,63,48,0,321,159,10,4,0,4,283,218,0,438300,3,32817,2671,2165,523,873,833,805,0.07094594594594594,0.05405405405405406,0.0,0.3614864864864865,0.3186936936936937,0.19932432432432431,32817,0.19580681392736804,0.8105578435043055,0.9541809851088202,0.9221076746849943,60014383003,6001438300
75,"Block Group 2, Census Tract 4083, Alameda County, California",1423,1155,500,319,0,192,43,0,101,0,101,268,19,0,408300,2,33807,3739,3100,1307,1828,1650,1600,0.35137034434293746,0.2241742796907941,0.0,0.13492621222768797,0.18833450456781448,0.17217146872803935,33807,0.34955870553623963,0.8290986894891682,0.9026258205689278,0.87527352297593,60014083002,6001408300
76,"Block Group 3, Census Tract 4083, Alameda County, California",808,757,245,282,6,128,0,0,96,0,96,51,0,0,408300,3,33807,3739,3100,1307,1828,1650,1600,0.3032178217821782,0.349009900990099,0.007425742574257425,0.15841584158415842,0.06311881188118812,0.2376237623762376,33807,0.34955870553623963,0.8290986894891682,0.9026258205689278,0.87527352297593,60014083003,6001408300
77,"Block Group 4, Census Tract 4083, Alameda County, California",1243,687,83,483,0,111,0,0,10,0,10,556,116,23,408300,4,33807,3739,3100,1307,1828,1650,1600,0.0667739340305712,0.38857602574416733,0.0,0.08930008045052293,0.4473049074818986,0.016090104585679808,33807,0.34955870553623963,0.8290986894891682,0.9026258205689278,0.87527352297593,60014083004,6001408300
78,"Block Group 5, Census Tract 4083, Alameda County, California",885,791,162,508,0,61,18,0,42,0,42,94,27,0,408300,5,33807,3739,3100,1307,1828,1650,1600,0.18305084745762712,0.5740112994350283,0.0,0.06892655367231638,0.10621468926553672,0.1152542372881356,33807,0.34955870553623963,0.8290986894891682,0.9026258205689278,0.87527352297593,60014083005,6001408300
79,"Block Group 1, Census Tract 4083, Alameda County, California",688,550,146,285,0,97,0,0,22,0,22,138,129,0,408300,1,33807,3739,3100,1307,1828,1650,1600,0.21220930232558138,0.41424418604651164,0.0,0.14098837209302326,0.2005813953488372,0.06395348837209303,33807,0.34955870553623963,0.8290986894891682,0.9026258205689278,0.87527352297593,60014083001,6001408300
80,"Block Group 1, Census Tract 4101, Alameda County, California",1093,852,179,444,0,73,9,6,141,19,122,241,29,17,410100,1,38828,1963,1793,550,1100,1023,1004,0.1637694419030192,0.4062214089661482,0.0,0.06678865507776761,0.22049405306495884,0.2717291857273559,38828,0.2801833927661742,0.913397860417728,0.93,0.9127272727272727,60014101001,6001410100
81,"Block Group 2, Census Tract 4101, Alameda County, California",1574,1347,151,1035,0,56,5,0,100,0,100,227,28,17,410100,2,38828,1963,1793,550,1100,1023,1004,0.09593392630241424,0.6575603557814486,0.0,0.035578144853875476,0.14421855146124524,0.13024142312579415,38828,0.2801833927661742,0.913397860417728,0.93,0.9127272727272727,60014101002,6001410100
82,"Block Group 1, Census Tract 4206, Alameda County, California",1397,1330,1131,0,0,111,12,13,63,0,63,67,44,0,420600,1,70625,2339,2315,1940,1247,1207,1196,0.8095919828203293,0.0,0.0,0.07945597709377238,0.047959914101646385,0.10808876163206872,70625,0.8294142796066695,0.9897392047883711,0.9679230152365678,0.9591018444266239,60014206001,6001420600
83,"Block Group 2, Census Tract 4206, Alameda County, California",885,713,584,0,0,88,7,0,34,0,34,172,108,11,420600,2,70625,2339,2315,1940,1247,1207,1196,0.6598870056497175,0.0,0.0,0.09943502824858758,0.1943502824858757,0.0847457627118644,70625,0.8294142796066695,0.9897392047883711,0.9679230152365678,0.9591018444266239,60014206002,6001420600
84,"Block Group 3, Census Tract 4206, Alameda County, California",1154,993,568,12,0,303,0,21,89,0,89,161,43,0,420600,3,70625,2339,2315,1940,1247,1207,1196,0.49220103986135183,0.010398613518197574,0.0,0.26256499133448874,0.13951473136915077,0.17244367417677642,70625,0.8294142796066695,0.9897392047883711,0.9679230152365678,0.9591018444266239,60014206003,6001420600
85,"Block Group 2, Census Tract 4211, Alameda County, California",1300,1224,1056,25,0,129,0,0,14,0,14,76,63,0,421100,2,81080,1677,1659,1452,837,837,832,0.8123076923076923,0.019230769230769232,0.0,0.09923076923076923,0.05846153846153846,0.021538461538461538,81080,0.8658318425760286,0.9892665474060823,1.0,0.994026284348865,60014211002,6001421100
86,"Block Group 1, Census Tract 4211, Alameda County, California",784,737,577,11,0,94,7,0,48,0,48,47,42,0,421100,1,81080,1677,1659,1452,837,837,832,0.735969387755102,0.01403061224489796,0.0,0.11989795918367346,0.05994897959183673,0.13137755102040816,81080,0.8658318425760286,0.9892665474060823,1.0,0.994026284348865,60014211001,6001421100
87,"Block Group 1, Census Tract 4214, Alameda County, California",1030,940,741,13,5,111,4,20,46,0,46,90,14,0,421400,1,64359,1248,1209,1055,625,615,615,0.7194174757281553,0.01262135922330097,0.0048543689320388345,0.10776699029126213,0.08737864077669903,0.11262135922330097,64359,0.8453525641025641,0.96875,0.984,0.984,60014214001,6001421400
88,"Block Group 2, Census Tract 4214, Alameda County, California",604,589,458,17,2,91,0,0,21,0,21,15,15,0,421400,2,64359,1248,1209,1055,625,615,615,0.7582781456953642,0.028145695364238412,0.0033112582781456954,0.15066225165562913,0.024834437086092714,0.0695364238410596,64359,0.8453525641025641,0.96875,0.984,0.984,60014214002,6001421400
89,"Block Group 2, Census Tract 4221, Alameda County, California",2174,1667,1027,218,25,226,0,7,164,0,164,507,131,0,422100,2,39698,2313,2173,1489,1212,1178,1175,0.4724011039558418,0.10027598896044158,0.011499540018399264,0.10395584176632934,0.23321067157313707,0.15409383624655013,39698,0.6437527021184609,0.9394725464764375,0.971947194719472,0.9694719471947195,60014221002,6001422100
90,"Block Group 1, Census Tract 4221, Alameda County, California",899,764,418,176,0,149,0,0,21,0,21,135,8,0,422100,1,39698,2313,2173,1489,1212,1178,1175,0.4649610678531702,0.19577308120133483,0.0,0.1657397107897664,0.15016685205784205,0.04671857619577308,39698,0.6437527021184609,0.9394725464764375,0.971947194719472,0.9694719471947195,60014221001,6001422100
91,"Block Group 2, Census Tract 4237, Alameda County, California",968,887,760,0,0,106,0,0,21,0,21,81,81,0,423700,2,20034,2075,2075,1772,1305,1284,1186,0.7851239669421488,0.0,0.0,0.10950413223140495,0.08367768595041322,0.04338842975206612,20034,0.8539759036144579,1.0,0.9839080459770115,0.9088122605363985,60014237002,6001423700
92,"Block Group 3, Census Tract 4237, Alameda County, California",1049,930,580,47,0,200,22,0,81,0,81,119,95,0,423700,3,20034,2075,2075,1772,1305,1284,1186,0.5529075309818875,0.044804575786463297,0.0,0.19065776930409914,0.11344137273593899,0.1754051477597712,20034,0.8539759036144579,1.0,0.9839080459770115,0.9088122605363985,60014237003,6001423700
93,"Block Group 1, Census Tract 4237, Alameda County, California",2131,1893,1207,48,6,518,0,0,114,2,112,238,139,0,423700,1,20034,2075,2075,1772,1305,1284,1186,0.5664007508212107,0.02252463632097607,0.0028155795401220087,0.24307836696386673,0.11168465509150634,0.10699202252463633,20034,0.8539759036144579,1.0,0.9839080459770115,0.9088122605363985,60014237001,6001423700
94,"Block Group 2, Census Tract 4238, Alameda County, California",1057,964,889,0,0,33,0,0,42,0,42,93,93,0,423800,2,77296,2503,2494,2230,1306,1285,1272,0.8410596026490066,0.0,0.0,0.03122043519394513,0.0879848628192999,0.07947019867549669,77296,0.8909308829404714,0.9964043148222134,0.9839203675344563,0.9739663093415007,60014238002,6001423800
95,"Block Group 3, Census Tract 4238, Alameda County, California",1326,1260,1025,0,0,144,0,0,91,0,91,66,66,0,423800,3,77296,2503,2494,2230,1306,1285,1272,0.773001508295626,0.0,0.0,0.1085972850678733,0.049773755656108594,0.13725490196078433,77296,0.8909308829404714,0.9964043148222134,0.9839203675344563,0.9739663093415007,60014238003,6001423800
96,"Block Group 1, Census Tract 4238, Alameda County, California",603,572,458,71,0,34,0,9,0,0,0,31,31,0,423800,1,77296,2503,2494,2230,1306,1285,1272,0.7595356550580431,0.11774461028192372,0.0,0.05638474295190713,0.05140961857379768,0.014925373134328358,77296,0.8909308829404714,0.9964043148222134,0.9839203675344563,0.9739663093415007,60014238001,6001423800
97,"Block Group 1, Census Tract 4262, Alameda County, California",1416,1278,967,0,0,239,0,0,72,0,72,138,125,0,426200,1,83274,3306,3256,2770,1660,1607,1591,0.682909604519774,0.0,0.0,0.1687853107344633,0.09745762711864407,0.1016949152542373,83274,0.837870538415003,0.984875983061101,0.9680722891566265,0.958433734939759,60014262001,6001426200
98,"Block Group 3, Census Tract 4262, Alameda County, California",1372,1311,842,110,0,228,7,10,114,0,114,61,9,0,426200,3,83274,3306,3256,2770,1660,1607,1591,0.6137026239067055,0.08017492711370262,0.0,0.1661807580174927,0.04446064139941691,0.17857142857142858,83274,0.837870538415003,0.984875983061101,0.9680722891566265,0.958433734939759,60014262003,6001426200
99,"Block Group 2, Census Tract 4262, Alameda County, California",2008,1871,1433,0,4,255,0,0,179,0,179,137,137,0,426200,2,83274,3306,3256,2770,1660,1607,1591,0.7136454183266933,0.0,0.00199203187250996,0.12699203187250996,0.06822709163346613,0.17828685258964144,83274,0.837870538415003,0.984875983061101,0.9680722891566265,0.958433734939759,60014262002,6001426200
100,"Block Group 1, Census Tract 4427, Alameda County, California",992,812,487,0,0,298,0,0,27,0,27,180,96,0,442700,1,67976,2239,2181,1268,1052,1003,989,0.4909274193548387,0.0,0.0,0.3004032258064516,0.1814516129032258,0.05443548387096774,67976,0.5663242518981688,0.9740955783832068,0.9534220532319392,0.9401140684410646,60014427001,6001442700
101,"Block Group 3, Census Tract 4427, Alameda County, California",899,701,292,19,11,353,0,0,26,0,26,198,96,0,442700,3,67976,2239,2181,1268,1052,1003,989,0.3248053392658509,0.021134593993325918,0.012235817575083427,0.39265850945494996,0.22024471635150167,0.05784204671857619,67976,0.5663242518981688,0.9740955783832068,0.9534220532319392,0.9401140684410646,60014427003,6001442700
102,"Block Group 2, Census Tract 4427, Alameda County, California",1157,1067,345,135,0,549,0,0,38,0,38,90,66,0,442700,2,67976,2239,2181,1268,1052,1003,989,0.29818496110630943,0.11668107173725151,0.0,0.47450302506482284,0.07778738115816768,0.06568712186689715,67976,0.5663242518981688,0.9740955783832068,0.9534220532319392,0.9401140684410646,60014427002,6001442700
103,"Block Group 3, Census Tract 4512.01, Alameda County, California",1768,904,659,32,29,147,0,0,37,0,37,864,661,0,451201,3,50571,5029,4805,1798,2831,2738,2626,0.372737556561086,0.01809954751131222,0.016402714932126698,0.0831447963800905,0.48868778280542985,0.0418552036199095,50571,0.35752634718631937,0.9554583416186121,0.9671494171670788,0.9275874249381844,60014512013,6001451201
104,"Block Group 1, Census Tract 4512.01, Alameda County, California",3396,3031,1990,65,0,817,0,0,159,0,159,365,277,0,451201,1,50571,5029,4805,1798,2831,2738,2626,0.5859835100117785,0.019140164899882215,0.0,0.24057714958775028,0.1074793875147232,0.09363957597173145,50571,0.35752634718631937,0.9554583416186121,0.9671494171670788,0.9275874249381844,60014512011,6001451201
105,"Block Group 2, Census Tract 4512.01, Alameda County, California",2531,2201,1783,0,0,187,0,0,231,0,231,330,141,0,451201,2,50571,5029,4805,1798,2831,2738,2626,0.7044646384828132,0.0,0.0,0.07388384037929673,0.13038324772817067,0.18253654681943896,50571,0.35752634718631937,0.9554583416186121,0.9671494171670788,0.9275874249381844,60014512012,6001451201
106,"Block Group 1, Census Tract 4514.01, Alameda County, California",1686,1207,823,83,0,235,0,0,66,0,66,479,345,0,451401,1,54906,4546,4132,2133,2442,2380,2318,0.48813760379596677,0.04922894424673784,0.0,0.13938315539739027,0.28410438908659547,0.07829181494661921,54906,0.46920369555653324,0.9089309282886053,0.9746109746109746,0.9492219492219492,60014514011,6001451401
107,"Block Group 2, Census Tract 4514.01, Alameda County, California",2502,2211,1682,198,0,197,0,0,134,0,134,291,214,0,451401,2,54906,4546,4132,2133,2442,2380,2318,0.6722621902478018,0.07913669064748201,0.0,0.07873701039168665,0.11630695443645084,0.10711430855315747,54906,0.46920369555653324,0.9089309282886053,0.9746109746109746,0.9492219492219492,60014514012,6001451401
108,"Block Group 3, Census Tract 4514.01, Alameda County, California",2003,1512,1014,56,0,388,0,0,54,0,54,491,289,0,451401,3,54906,4546,4132,2133,2442,2380,2318,0.5062406390414378,0.027958062905641536,0.0,0.19370943584623065,0.24513230154767848,0.05391912131802296,54906,0.46920369555653324,0.9089309282886053,0.9746109746109746,0.9492219492219492,60014514013,6001451401
109,"Block Group 4, Census Tract 4403.01, Alameda County, California",1431,1054,220,75,0,606,32,0,121,0,121,377,176,0,440301,4,45309,5291,4681,1690,2244,2194,2084,0.15373864430468204,0.05241090146750524,0.0,0.42348008385744235,0.2634521313766597,0.1914744933612858,45309,0.3194103194103194,0.8847098847098848,0.9777183600713012,0.928698752228164,60014403014,6001440301
110,"Block Group 1, Census Tract 4403.01, Alameda County, California",2388,1457,517,237,12,346,197,0,148,0,148,931,1,0,440301,1,45309,5291,4681,1690,2244,2194,2084,0.21649916247906198,0.0992462311557789,0.005025125628140704,0.14489112227805695,0.3898659966499162,0.20644891122278056,45309,0.3194103194103194,0.8847098847098848,0.9777183600713012,0.928698752228164,60014403011,6001440301
111,"Block Group 3, Census Tract 4403.01, Alameda County, California",1649,1497,64,0,0,1395,0,0,38,0,38,152,133,0,440301,3,45309,5291,4681,1690,2244,2194,2084,0.038811400848999394,0.0,0.0,0.8459672528805336,0.09217707701637357,0.04608853850818678,45309,0.3194103194103194,0.8847098847098848,0.9777183600713012,0.928698752228164,60014403013,6001440301
112,"Block Group 2, Census Tract 4403.01, Alameda County, California",2128,1283,815,106,0,295,49,0,18,0,18,845,275,0,440301,2,45309,5291,4681,1690,2244,2194,2084,0.38298872180451127,0.04981203007518797,0.0,0.13862781954887218,0.39708646616541354,0.03994360902255639,45309,0.3194103194103194,0.8847098847098848,0.9777183600713012,0.928698752228164,60014403012,6001440301
113,"Block Group 3, Census Tract 4507.01, Alameda County, California",3512,3313,1917,123,10,1163,0,0,100,0,100,199,180,0,450701,3,83634,6013,5681,4373,2785,2727,2599,0.5458428246013668,0.03502277904328018,0.0028473804100227792,0.3311503416856492,0.0566628701594533,0.05694760820045558,83634,0.7272576085148844,0.9447862963578912,0.9791741472172352,0.9332136445242369,60014507013,6001450701
114,"Block Group 1, Census Tract 4507.01, Alameda County, California",1143,1039,770,0,0,250,0,0,19,0,19,104,54,0,450701,1,83634,6013,5681,4373,2785,2727,2599,0.673665791776028,0.0,0.0,0.21872265966754156,0.09098862642169729,0.033245844269466314,83634,0.7272576085148844,0.9447862963578912,0.9791741472172352,0.9332136445242369,60014507011,6001450701
115,"Block Group 4, Census Tract 4507.01, Alameda County, California",2720,2625,1135,34,0,1281,0,0,175,0,175,95,95,0,450701,4,83634,6013,5681,4373,2785,2727,2599,0.4172794117647059,0.0125,0.0,0.47095588235294117,0.034926470588235295,0.12867647058823528,83634,0.7272576085148844,0.9447862963578912,0.9791741472172352,0.9332136445242369,60014507014,6001450701
116,"Block Group 2, Census Tract 4507.01, Alameda County, California",1221,1088,977,21,0,75,0,0,15,0,15,133,0,0,450701,2,83634,6013,5681,4373,2785,2727,2599,0.8001638001638002,0.0171990171990172,0.0,0.06142506142506143,0.10892710892710893,0.02457002457002457,83634,0.7272576085148844,0.9447862963578912,0.9791741472172352,0.9332136445242369,60014507012,6001450701
117,"Block Group 2, Census Tract 4507.42, Alameda County, California",1596,1451,1079,10,0,240,0,44,78,0,78,145,54,0,450742,2,65063,3895,3806,2493,1974,1895,1837,0.6760651629072681,0.006265664160401002,0.0,0.15037593984962405,0.09085213032581453,0.12531328320802004,65063,0.6400513478818999,0.9771501925545572,0.9599797365754813,0.930597771023303,60014507422,6001450742
118,"Block Group 3, Census Tract 4507.42, Alameda County, California",1763,1653,934,9,0,700,0,0,10,0,10,110,83,0,450742,3,65063,3895,3806,2493,1974,1895,1837,0.5297787861599547,0.005104934770277935,0.0,0.3970504821327283,0.06239364719228588,0.011344299489506523,65063,0.6400513478818999,0.9771501925545572,0.9599797365754813,0.930597771023303,60014507423,6001450742
119,"Block Group 1, Census Tract 4507.42, Alameda County, California",2077,1784,1150,13,0,453,0,10,158,40,118,293,180,0,450742,1,65063,3895,3806,2493,1974,1895,1837,0.5536831969186327,0.006259027443428021,0.0,0.2181030332209918,0.1410688493018777,0.156957149735195,65063,0.6400513478818999,0.9771501925545572,0.9599797365754813,0.930597771023303,60014507421,6001450742
120,"Block Group 1, Census Tract 4063, Alameda County, California",1075,690,166,110,9,337,0,0,68,0,68,385,260,0,406300,1,20472,2944,2101,503,1255,1140,1038,0.15441860465116278,0.10232558139534884,0.008372093023255815,0.31348837209302327,0.3581395348837209,0.12651162790697673,20472,0.17085597826086957,0.7136548913043478,0.9083665338645418,0.8270916334661355,60014063001,6001406300
121,"Block Group 4, Census Tract 4063, Alameda County, California",803,558,12,255,0,291,0,0,0,0,0,245,87,0,406300,4,20472,2944,2101,503,1255,1140,1038,0.014943960149439602,0.3175591531755915,0.0,0.36239103362391034,0.30510585305105853,0.0,20472,0.17085597826086957,0.7136548913043478,0.9083665338645418,0.8270916334661355,60014063004,6001406300
122,"Block Group 2, Census Tract 4063, Alameda County, California",1442,1014,141,521,10,314,0,0,28,0,28,428,105,0,406300,2,20472,2944,2101,503,1255,1140,1038,0.09778085991678225,0.36130374479889044,0.006934812760055479,0.217753120665742,0.29680998613037446,0.038834951456310676,20472,0.17085597826086957,0.7136548913043478,0.9083665338645418,0.8270916334661355,60014063002,6001406300
123,"Block Group 3, Census Tract 4063, Alameda County, California",1063,641,234,275,0,119,0,0,13,0,13,422,9,0,406300,3,20472,2944,2101,503,1255,1140,1038,0.22013170272812793,0.25870178739416744,0.0,0.11194731890874883,0.3969896519285042,0.024459078080903106,20472,0.17085597826086957,0.7136548913043478,0.9083665338645418,0.8270916334661355,60014063003,6001406300
